Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
Irrawaddy Policy Exchange,ipe,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
ISEAL,iseal,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Islamic Development Bank,isdb,100.0,74.19127988748242,34.96257155438133,77.28846286046594,100.0,74.19127988748242,34.96257155438133,77.28846286046594
Islamic Relief Worldwide,irw,100.0,75.0,40.74074074074073,78.93518518518519,100.0,75.0,40.74074074074073,78.93518518518519
IT for Change,itforchange,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Itad,itad,91.66666666666667,45.833333333333336,22.22222222222222,62.84722222222223,100.0,45.833333333333336,22.22222222222222,67.01388888888889
ITECO - Centre de formation pour le développement,iteco,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
IUCN Nederlands Comité,iucn_nl,100.0,95.0,53.333333333333336,87.08333333333333,100.0,95.0,53.333333333333336,87.08333333333333
Japan International Cooperation Agency (JICA),jica,90.0,48.54166666666667,48.98467432950193,69.38158524904216,100.0,48.54166666666667,48.98467432950193,74.38158524904216
Jeevika Trust,jeevika_trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jinja district union of persons with disabilities,jidu2021,90.0,25.0,11.11111111111111,54.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
Johns Hopkins University,gi-jhu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Join For Water,protos,100.0,100.0,44.01154401154401,86.002886002886,100.0,100.0,44.01154401154401,86.002886002886
Jordan Open Source Association,josa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan River Foundation,jrf,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Jordan River Foundation,jrf_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Orphan and Community Care,jocc_uk,90.0,50.0,55.55555555555556,71.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
JoWomenomics,jowomenomics,100.0,100.0,51.85185185185185,87.96296296296296,100.0,100.0,51.85185185185185,87.96296296296296
Just Associates,jass,92.85714285714286,100.0,54.23280423280423,84.98677248677248,100.0,100.0,54.23280423280423,88.55820105820106
Justice & Peace Netherlands,jp-nl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justice For All Prison Fellowship Ethiopia,jfa-pfe,100.0,41.666666666666664,37.03703703703704,69.67592592592592,100.0,41.666666666666664,37.03703703703704,69.67592592592592
Kadaster International,kad,62.5,12.5,27.77777777777778,41.31944444444444,85.0,25.0,27.77777777777778,55.69444444444444
Karuna Mission Social Solidarity - KMSS,kmss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karuna Trust,karuna,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Kathmandu Medical College Public Limited,kmc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keele University,keele-university,100.0,0.0,44.44444444444444,61.111111111111114,100.0,0.0,44.44444444444444,61.111111111111114
Kemitraan Bagi Pembaruan Tata Pemerintahan,kemitraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenya Community Development Foundation,kcdf,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
Kenya National Commission on Human Rights,knchr,90.0,25.0,34.02777777777778,59.75694444444444,100.0,25.0,34.02777777777778,64.75694444444444
Kenya Private Sector Alliance,kepsa,100.0,50.0,55.55555555555556,76.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
Kepa ry,kepa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerk in Actie,kerk_in_actie,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Kesho Kenya,kesho_kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kidasha,kidasha,90.0,50.0,44.44444444444444,68.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
King Hussein Foundation,khf,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
King Salman Humanitarian Aid and Relief Centre,ksrelief291,99.98438719750195,74.82211295615346,24.730963765287537,74.88046277911123,100.0,74.82211295615346,24.730963765287537,74.88826918036024
King's College London,kingscollegelondon,95.0,62.5,16.666666666666668,67.29166666666667,100.0,62.5,16.666666666666668,69.79166666666667
Kisumu Medical and Education Trust,kmet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KITUO CHA SHERIA,kituo,90.0,37.5,11.11111111111111,57.15277777777778,100.0,37.5,11.11111111111111,62.15277777777778
KIYO,kiyo,100.0,100.0,43.51851851851852,85.87962962962963,100.0,100.0,43.51851851851852,85.87962962962963
Koepel van de Vlaamse Noord-Zuidbeweging 11.11.11 VZW,111111_publisher,100.0,100.0,51.688453159041394,87.92211328976035,100.0,100.0,51.688453159041394,87.92211328976035
Koninklijk Nederlands Meteorologisch Instituut,knmi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPMG Advisory Limited (Tanzania),kpmgea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPMG LLP,kpmgllp,80.0,0.0,22.22222222222222,45.55555555555556,100.0,0.0,22.22222222222222,55.55555555555556
Kvinna till Kvinna,ktk,100.0,83.33333333333333,22.222222222222218,76.38888888888889,100.0,83.33333333333333,22.222222222222218,76.38888888888889
KwaAfrica,kwaafrica,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Kwame Nkrumah University of Science and Technology,knust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyiv School of Economics and Management,kse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMB Health Care Foundation,lhcf,90.0,50.0,44.44444444444444,68.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Land Equity International,lei,90.0,25.0,11.11111111111111,54.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
Landell Mills,landell-mills,93.33333333333334,25.0,25.925925925925924,59.39814814814815,100.0,25.0,25.925925925925924,62.73148148148148
Larive International,larive,93.0,60.0,16.666666666666668,65.66666666666667,100.0,60.0,16.666666666666668,69.16666666666667
Laterite B.V.,laterite_bv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laïcité et Humanisme en Afrique Centrale (LHAC),lhac,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Le Monde selon les femmes asbl,mondefemmes,97.5,87.5,59.166666666666664,85.41666666666667,100.0,87.5,59.861111111111114,86.84027777777777
LEAD International,lead_international,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leaders International,lifed_admin,90.0,125.0,33.333333333333336,84.58333333333333,100.0,125.0,33.333333333333336,89.58333333333333
Leaders of Tomorrow,sqf,90.0,75.0,55.55555555555556,77.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
Learning for Life,learningforlife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Legal Action Worldwide,law,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lemann Foundation,lemann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Cheshire Disability,lcd_admin,100.0,37.5,27.77777777777778,66.31944444444444,100.0,37.5,27.77777777777778,66.31944444444444
Lepra,lepra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liga Internacional de Mujeres por la Paz y la Libertad - Limpal Colombia,limpal-colombia,100.0,75.0,66.66666666666667,85.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Light Castle Partners,lcp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Light For The World Belgium,lftw-be,100.0,100.0,54.72222222222222,88.68055555555556,100.0,100.0,54.72222222222222,88.68055555555556
Light for the World International,lftw-int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Link Community Development International,lcdi_admin,90.0,66.66666666666666,35.18518518518518,70.46296296296296,100.0,66.66666666666666,35.18518518518518,75.46296296296295
Link Community Development Scotland,lcds,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,33.333333333333336,77.08333333333333
Linking Pin Africa Ltd,lpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lithuania, Ministry of Foreign Affairs",lithuania_mfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lively Minds,livelyminds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool School of Tropical Medicine,lstm,97.14285714285714,66.66666666666666,25.3968253968254,71.5873015873016,100.0,66.66666666666666,25.3968253968254,73.01587301587301
Living Earth Foundation,livingearth12,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
living peace institute,lpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIWA programme trust,liwa-admin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Local Development and Small Projects Support,ldsps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London Business School,lbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London School of Economics and Political Science,lse,90.0,75.0,11.11111111111111,66.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
London School of Hygiene and Tropical Medicine,lshtm,97.14285714285714,29.166666666666664,15.873015873015873,59.8313492063492,100.0,29.166666666666664,15.873015873015873,61.25992063492063
Loughborough University,lboro,89.99999999999999,75.0,14.814814814814813,67.4537037037037,93.33333333333333,75.0,14.814814814814813,69.12037037037037
Louvain Coopération,lc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTS International Limited,lts,98.57142857142858,67.85714285714286,9.523809523809524,68.63095238095238,100.0,67.85714285714286,9.523809523809524,69.3452380952381
Luminate Foundation Inc.,luminate,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
LVCT Health,lvct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M&C Saatchi,mcs_new,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maastricht School of Management,msm-ipd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADE in Europe,mie-1134415,100.0,25.0,55.55555555555556,70.13888888888889,100.0,25.0,55.55555555555556,70.13888888888889
MAG,mag,95.45454545454545,65.625,23.232323232323235,69.94160353535352,100.0,65.625,23.232323232323235,72.2143308080808
Magariro,magariro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mahila Sarvangeen Utkarsh Mandal, Pune, India",masumpune_87,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
Mainline,mainline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Makerere University,maksph,100.0,75.0,66.66666666666667,85.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Malaria Consortium,malariaconsortium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mama Cash,mamac,93.07692307692307,95.83333333333334,52.13675213675213,83.5309829059829,100.0,95.83333333333334,52.13675213675213,86.99252136752138
MAMTA - Health Institute for Mother and Child,mamta_himc,90.0,25.0,44.44444444444444,62.361111111111114,90.0,25.0,44.44444444444444,62.361111111111114
Mango Tree Property Management LTD,mangotree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MannionDaniels,manniondaniels,90.8695652173913,50.0,24.63768115942029,64.09420289855072,100.0,50.0,24.63768115942029,68.65942028985508
MapAction,mapaction,92.5,50.0,25.0,65.0,100.0,50.0,30.555555555555557,70.13888888888889
Marsa Sexual Health Center,marsa_welead,90.0,100.0,22.22222222222222,75.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
marysmeals,marysmeals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastercard Foundation,mastercard-foundation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Foundation,max-foundation,100.0,87.5,38.888888888888886,81.59722222222223,100.0,87.5,38.888888888888886,81.59722222222223
Maxwell Stamp PLC,mstamp,96.66666666666666,8.333333333333332,29.629629629629626,57.82407407407407,100.0,25.0,29.629629629629626,63.657407407407405
McKinsey & Company,mck,95.0,18.75,20.370370370370367,57.280092592592595,97.5,25.0,20.370370370370367,60.092592592592595
McKinsey Development Partners,mdp,90.0,25.0,11.11111111111111,54.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
MDF Global,mdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedAccess Guarantee Limited,medaccess,80.0,25.0,22.22222222222222,51.80555555555556,90.0,25.0,22.22222222222222,56.80555555555556
Medair,medair,90.0,50.0,11.11111111111111,60.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
Medecins du Monde Belgique - Dokters van de Wereld Belgïe,medecins,100.0,100.0,56.73202614379085,89.18300653594771,100.0,100.0,56.73202614379085,89.18300653594771
Medecins du Monde France,mdm-fr,90.0,25.0,0.0,51.25,100.0,25.0,0.0,56.25
Media Development Investment Fund,mdif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Media Foundation for West Africa,mfwa,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
"Medical Research Centre (MRC), Sierra Leone",mrc-sierra-leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedicineAfrica Ltd.,medafrica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medicos del Mundo,mdm_spain,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Memisa,memisa,100.0,100.0,43.51851851851852,85.87962962962963,100.0,100.0,43.51851851851852,85.87962962962963
Meningitis Research Foundation,mrf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mensen met een Missie,mm1,93.07692307692307,98.07692307692308,41.88034188034188,81.52777777777777,100.0,98.07692307692308,41.88034188034188,84.98931623931624
Mercy Corps Europe,mce,98.00000000000001,50.357142857142854,42.222222222222214,72.14484126984128,100.0,50.357142857142854,42.222222222222214,73.14484126984127
Mercy Corps Global,mcg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mercy Corps Netherlands,mcn,100.0,62.5,50.0,78.125,100.0,62.5,50.0,78.125
Mercy Ships UK Limited,msuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mercy-USA for Aid and Development,mercy-usa,100.0,50.0,55.55555555555556,76.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
MICAIA,mic-uk,80.0,37.5,0.0,49.375,90.0,37.5,0.0,54.375
Micaia Foundation,micfound,100.0,62.5,27.77777777777778,72.56944444444444,100.0,62.5,27.77777777777778,72.56944444444444
Micro Insurance Academy,mia_india,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MicroLoan Foundation,mlf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miel Maya Honing asbl,mmha,100.0,100.0,38.888888888888886,84.72222222222223,100.0,100.0,38.888888888888886,84.72222222222223
Mifumi UK,mifumi_uk,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Milieudefensie,foenl,100.0,80.88235294117646,36.41456582633053,79.32422969187675,100.0,80.88235294117646,36.41456582633053,79.32422969187675
Millennium Challenge Corporation,millenniumchallenge,95.61142857142858,100.0,32.761904761904766,80.99619047619048,95.61142857142858,100.0,32.761904761904766,80.99619047619048
Ministry of Foreign Affairs - United Arab Emirates (UAE),mofaic_uae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ministry of Foreign Affairs of  Japan,mofa-jpn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ministry of Foreign and European Affairs of the Slovak Republic,slovakaid,80.85375706975492,48.929437112846756,46.08073734925338,64.1794221504025,98.06086722326958,48.929437112846756,46.08073734925338,72.78297722715982
Ministère de l'Economie et des Finances du Bénin,mefbenin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority Rights Group,mrg,95.0,50.0,11.11111111111111,62.77777777777778,100.0,50.0,11.11111111111111,65.27777777777777
Mission Øst,missioneast,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Mondiaal FNV (Stichting),mondiaalfnv,99.36170212765958,88.29787234042553,41.52876280535855,82.1375098502758,100.0,88.29787234042553,41.765169424743895,82.51576044129236
Montrose International LLP,montrose_llp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mothers2mothers,m2m_sa,80.0,75.0,33.333333333333336,67.08333333333333,90.0,75.0,33.333333333333336,72.08333333333333
Motivation,motivation,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Mott MacDonald Limited,mml,100.0,77.27272727272728,43.43434343434343,80.17676767676767,100.0,77.27272727272728,43.43434343434343,80.17676767676767
MSI Reproductive Choices,msi,100.0,95.83333333333334,45.37037037037037,85.30092592592594,100.0,95.83333333333334,45.37037037037037,85.30092592592594
Mukisa Foundation,mukisa_foundation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mulanje Mission Hospital,mmh,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Multilateral Investment Fund,fomin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Musalaha Ministry of Reconciliation,mmr_admin2,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
Musawah Global Vision Berhad,musawah,90.0,100.0,33.333333333333336,78.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Muslim Aid,muslimaid,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
MVO Nederland,mvo_nederland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mwatana for Human Rights,mwatana,100.0,100.0,88.88888888888889,97.22222222222223,100.0,100.0,88.88888888888889,97.22222222222223
Mzumbe University,m_u,90.0,37.5,22.22222222222222,59.93055555555556,100.0,37.5,22.22222222222222,64.93055555555556
Médecins Sans Vacances,msv,100.0,100.0,40.0,85.0,100.0,100.0,40.0,85.0
Nadji.Bi Sénégal SUARL,sn-ninea-50255162x2,90.0,50.0,11.11111111111111,60.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
NAGAAD,nagaad,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Nairobi Climate Network,theclimatenetwork,100.0,25.0,0.0,56.25,100.0,25.0,0.0,56.25
"Namati, Inc",namati_inc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Associates London Ltd.,nathan,97.27272727272728,47.727272727272734,20.90909090909091,65.79545454545456,100.0,47.727272727272734,20.90909090909091,67.15909090909092
National Coalition of Human Rights Defenders - Kenya,nchrdk,100.0,75.0,66.66666666666667,85.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
National Union of Women With Disabilities of Uganda,nuwodu,100.0,100.0,77.77777777777777,94.44444444444444,100.0,100.0,77.77777777777777,94.44444444444444
Natural Justice,nj_1,100.0,56.25,60.956790123456784,79.3016975308642,100.0,56.25,60.956790123456784,79.3016975308642
Natural Resource Governance Institute (NRGI),nrgi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Natural Resources Institute, University of Greenwich.",nri,90.0,18.18181818181818,27.27272727272727,56.36363636363637,100.0,18.18181818181818,27.27272727272727,61.36363636363637
Nature and Development Foundation,ndf_fgm,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,33.333333333333336,77.08333333333333
NatureFinance,nf2022,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Near East Foundation (NEF USA),nef_usa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Near East Foundation Mali (NEF Mali),nef_mali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Near East Foundation UK (NEF UK),nef-uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neem Foundation,neem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neopenda,neopenda,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Neotree,nt_2024,100.0,25.0,33.333333333333336,64.58333333333333,100.0,25.0,33.333333333333336,64.58333333333333
Nepal Disabled Human Rights Center,dhrc_nepal,90.0,75.0,11.11111111111111,66.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
Nepal Netra Jyoti Sangh,nnjs_nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nesta,nesta,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Netherlands - Ministry of Foreign Affairs,minbuza_nl,100.0,99.29495586241859,47.84245226723103,86.7843520324124,100.0,99.29495586241859,47.84245226723103,86.7843520324124
Netherlands Advisory Board on Impact Investing,thenab,100.0,25.0,66.66666666666667,72.91666666666667,100.0,25.0,77.77777777777777,75.69444444444444
Netherlands Commission for Environmental Assessment,ncea,100.0,66.66666666666666,24.691358024691358,72.83950617283949,100.0,66.66666666666666,24.691358024691358,72.83950617283949
Netherlands Enterprise Agency (RVO),rvo,93.330223880597,98.43793301085834,51.41698051797089,84.12884032250581,100.0,98.43793301085834,51.47916957269726,87.47927564588889
Netherlands Food Partnership,nfp,100.0,83.33333333333333,55.55555555555556,84.72222222222221,100.0,83.33333333333333,55.55555555555556,84.72222222222221
Netherlands Institute for Multiparty Democracy (NIMD),nimd-hq,82.12121212121212,80.3030303030303,40.4040404040404,71.23737373737374,90.6060606060606,80.3030303030303,40.4040404040404,75.47979797979798
Netherlands Organisation for Scientific Research (NWO),nwo,96.66666666666666,66.66666666666666,40.74074074074073,75.18518518518519,100.0,66.66666666666666,40.74074074074073,76.85185185185185
Netherlands Red Cross,nlrc,96.69950738916256,75.72735732009926,43.18302387267905,78.07734899277585,98.37438423645321,75.72735732009926,43.237758410172205,78.92847105079447
Netherlands Space Office,nso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Water Partnership,nwp,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Network for Africa,network4africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Network For Enterprise Enhancement and Development Support,needs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevadic Limited,nvd_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York University,nyu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand - Ministry of Foreign Affairs and Trade - New Zealand Aid Programme,mfat,100.0,68.95780051150895,46.299408049588905,78.81430214027446,100.0,68.95780051150895,46.299408049588905,78.81430214027446
NGO Federation of Nepal,nfn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ngo-federatie (Vlaamse federatie van ngo's voor ontwikkelingssamenwerking),ngo-federatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger Delta Stakeholders Initiative for Community Development and Empowerment,ndsicde,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
NIRAS A/S,niras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIRAS Group (UK) Limited,niras_uk,96.0,65.0,11.11111111111111,67.02777777777777,100.0,65.0,11.11111111111111,69.02777777777777
NKHOMA MISSION HOSPITAL,nmhiati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLR,nlr,100.0,75.0,0.0,68.75,100.0,75.0,0.0,68.75
NLR Indonesia,nlr_indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Non-Timber Forest Products Exchange Programme,ntfp-ep,100.0,78.57142857142857,33.33333333333333,77.97619047619047,100.0,78.57142857142857,33.33333333333333,77.97619047619047
Nonviolent Peaceforce South Sudan,npss,98.0,65.0,43.333333333333336,76.08333333333333,100.0,65.0,43.333333333333336,77.08333333333333
Norad - Norwegian Agency for Development Cooperation,norad,100.0,92.21850579090585,48.01678873681427,85.05882363193003,100.0,92.21850579090585,48.01678873681427,85.05882363193003
NORSAAC,norsaac,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Northern Ireland Cooperation Overseas Ltd,nico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Network for Education Development,nned,92.0,25.0,22.22222222222222,57.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Northern Rangelands Trust,nrt-kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norwegian People's Aid,npa,95.0,87.5,44.44444444444444,80.48611111111111,100.0,87.5,44.44444444444444,82.98611111111111
Norwegian Refugee Council,nrc,99.16666666666666,57.916666666666664,39.44444444444444,73.92361111111111,100.0,57.916666666666664,39.44444444444444,74.34027777777779
"NpM, Platform for Inclusive Finance",npm,100.0,33.33333333333333,48.148148148148145,70.37037037037037,100.0,33.33333333333333,48.148148148148145,70.37037037037037
Nuffic,nuffic20171017,99.33333333333334,51.66666666666667,83.4920634920635,83.45634920634922,99.33333333333334,51.66666666666667,83.4920634920635,83.45634920634922
Nutrition International,nutritionintl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Obodo Centre for Advocacy and Equal Rights,obodo_ng,90.0,50.0,33.333333333333336,65.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Ocean Risk and Resilience Action Alliance,orraa_inc,90.0,72.5,26.984126984126984,69.87103174603175,100.0,72.5,26.984126984126984,74.87103174603175
OCHA Country Based Pooled Funds,unocha-cbpf,98.73835125448029,74.03523489932886,61.22660294703306,83.18463508883062,99.36917562724014,74.03523489932886,61.22660294703306,83.50004727521053
ODI Global,odi,99.54545454545455,95.45454545454545,36.980920314253645,82.88159371492705,100.0,95.45454545454545,36.980920314253645,83.10886644219977
ODI Global Advisory Ltd,odi_sales_ltd,100.0,93.75,33.333333333333336,81.77083333333333,100.0,93.75,33.333333333333336,81.77083333333333
OECD,oecd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Office for National Statistics,ons,100.0,75.0,66.66666666666667,85.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Okapi Consulting,okapiconsulting,90.0,0.0,11.11111111111111,47.77777777777778,100.0,0.0,11.11111111111111,52.77777777777778
Olamma Cares Foundation,olammacares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omidyar Network Fund Inc.,omidyarnetwork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
One Acre Fund,oneacrefund,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
One to One Children's Fund,onetoonecf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
One Young World,oyw,90.0,25.0,44.44444444444444,62.361111111111114,100.0,25.0,44.44444444444444,67.36111111111111
ONG ALCRER,alcrer-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open Capital Advisors,oca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openmindedly,openmindedly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OpenNorth,opennorth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
