Publisher Name,Publisher Registry Id,Publisher Type,Timeliness,Forward looking,Comprehensiveness,Score
Global Network of Sex Work Projects (NSWP),nswp,International NGO,0.0,0.0,0.0,0.0
Global Partnership for Education,gpe,Multilateral,0.0,0.0,0.0,0.0
Global Rights Compliance Foundation,grc2018,Foundation,12.5,0.0,68.87395459976105,27.124651533253683
Global Shea Alliance,globalshea,Regional NGO,0.0,0.0,74.30555555555556,24.76851851851852
Global Water Partnership,gwp,International NGO,0.0,0.0,65.27777777777777,21.759259259259256
Global Witness,globalwitness,International NGO,0.0,0.0,0.0,0.0
GlobalGiving.org,globalgiving,International NGO,0.0,0.0,0.0,0.0
GOAL,goal,International NGO,0.0,0.0,76.73611111111111,25.578703703703706
GOGLA - Global Off-Grid Lighting Association,gogla,Private Sector,0.0,0.0,64.16666666666667,21.38888888888889
GoodWeave International,goodweave_intl,International NGO,0.0,0.0,0.0,0.0
Goree Institute,gorin,National NGO,0.0,0.0,0.0,0.0
Gorongosa Restoration Project,grp,Public Private Partnership,25.0,100.0,77.08333333333333,67.3611111111111
GPPAC Foundation,gppac,International NGO,25.0,33.333333333333336,60.27777777777778,39.53703703703704
Grand Bargain Test,wrgb,"Academic, Training and Research",0.0,0.0,0.0,0.0
Grand Challenges Canada,hgc,National NGO,25.0,0.0,65.27777777777777,30.09259259259259
Greater Virunga Transboundary Collaboration,gvtc,Government,25.0,0.0,0.0,8.333333333333334
Greece - Ministry of Foreign Affairs,greece_mfa,Government,0.0,0.0,0.0,0.0
Ground Truth Solutions,ground-truth-solutions,International NGO,12.5,0.0,71.52777777777777,28.009259259259256
Groupe Pivot Santé Population,gpsp-org,"Academic, Training and Research",0.0,0.0,0.0,0.0
Grow Asia,growasia,Regional NGO,0.0,0.0,0.0,0.0
Grow Movement,growmovement_admin,"Academic, Training and Research",0.0,0.0,58.81944444444444,19.60648148148148
GSMA Foundation,gsma_foundation,Foundation,12.5,0.0,61.80555555555556,24.76851851851852
Gulu University,guluuni,"Academic, Training and Research",0.0,0.0,0.0,0.0
Guttmacher Institute,guttmacher,International NGO,0.0,0.0,0.0,0.0
Hagar International UK,hagar_uk,International NGO,0.0,0.0,0.0,0.0
Haiti Hospital Appeal,hha,International NGO,0.0,0.0,82.63888888888889,27.546296296296294
"Hala Systems, Inc.",hala_systems,Private Sector,0.0,0.0,0.0,0.0
Hand in Hand International,handinhand,International NGO,0.0,0.0,71.52777777777777,23.84259259259259
Handicap International Belgique,hib,National NGO,25.0,50.0,87.60087719298245,54.200292397660824
Handicap International Federation,hi_fed,International NGO,62.5,55.333333333333336,66.72222222222221,61.51851851851851
Handicap International UK,hiuk,"Academic, Training and Research",87.5,56.666666666666664,73.27493686868686,72.48053451178451
"Harvard Global Research and Support Services, Inc.",harvard_global,International NGO,25.0,0.0,0.0,8.333333333333334
Health Development Initiative,hdi,National NGO,0.0,0.0,76.38888888888889,25.462962962962962
Health Insurance Fund,hif,International NGO,25.0,0.0,73.22916666666667,32.74305555555556
Health Poverty Action,hpa,International NGO,0.0,0.0,0.0,0.0
HealthNet TPO,healthnet,International NGO,12.5,33.333333333333336,81.94444444444444,42.59259259259259
HealthProm,hp_12,International NGO,0.0,0.0,73.61111111111111,24.537037037037038
Healthright International-Kenya,hri,National NGO,0.0,0.0,59.93055555555556,19.97685185185185
Healthy Entrepreneurs Foundation,hefoundation,Foundation,87.5,0.0,83.02777777777777,56.84259259259259
Heartland Alliance International,ha-i,International NGO,0.0,0.0,78.33333333333333,26.11111111111111
Heifer International South Africa,hsa,National NGO,0.0,0.0,74.30555555555556,24.76851851851852
Heifer Nederland,heifernederland,National NGO,0.0,0.0,73.11728395061728,24.372427983539094
HelpAge International,helpage_international,International NGO,0.0,66.66666666666667,72.68518518518519,46.45061728395061
HelpAge International UK,ageintl,National NGO,87.5,22.0,74.13258038258039,61.21086012752679
Helvetas Swiss Intercooperation,hsi,International NGO,0.0,0.0,67.36111111111111,22.453703703703706
Hiber for Electronic Media,7iberdotcom,Private Sector,0.0,0.0,0.0,0.0
Higher Population Council,hpc,Other Public Sector,0.0,0.0,0.0,0.0
HiiL innovating Justice,hiil_mfa,Foundation,75.0,19.333333333333332,77.89702581369248,57.41011971567527
Hilfswerk Austria Zimbabwe,hwa-zm,International NGO,0.0,0.0,0.0,0.0
Hivos,stichting_hivos,International NGO,87.5,4.666666666666667,67.24733216557344,53.137999610746704
HM Revenue and Customs,cbu_hmrc,Government,0.0,0.0,70.83333333333333,23.61111111111111
HM Treasury,hmtfitb,Government,0.0,0.0,57.03703703703703,19.012345679012345
Homeless International,hi,International NGO,0.0,0.0,48.92857142857142,16.309523809523807
Hope and Homes for Children,hhc,International NGO,0.0,0.0,0.0,0.0
Hope for Children,hfc,International NGO,0.0,0.0,65.27777777777777,21.759259259259256
Horizons for Green Development,horizons,National NGO,0.0,0.0,0.0,0.0
Hospice Africa Ltd,hauk,"Academic, Training and Research",0.0,0.0,62.361111111111114,20.787037037037038
HRWG Indonesia,hrwg_indonesia,National NGO,0.0,0.0,58.05555555555556,19.35185185185185
HTSPE,htspe,Private Sector,0.0,0.0,74.30555555555556,24.76851851851852
Huairou Commission,hc2022,International NGO,0.0,33.333333333333336,75.92592592592592,36.41975308641975
Human Relief Foundation,hrf,International NGO,0.0,0.0,67.36111111111111,22.453703703703706
Humanitarian Quality Assurance Initiative,hqai,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
I Choose Life Africa,ke-ngc-3372,National NGO,0.0,0.0,0.0,0.0
Ibrahimia Media Center,imc-2021,National NGO,0.0,33.333333333333336,91.66666666666667,41.666666666666664
ICA:UK,icauk,National NGO,0.0,0.0,66.875,22.291666666666668
ICCO Cooperation,icco-cooperation,International NGO,12.5,16.666666666666668,77.08333333333333,35.416666666666664
ICF Consulting Services Ltd,icf,Private Sector,12.5,0.0,74.30555555555556,28.935185185185187
ICLEI Colombia,iclei,National NGO,0.0,0.0,63.05555555555556,21.01851851851852
ICS,ics,International NGO,0.0,0.0,0.0,0.0
IDB Invest,idbinvest,Multilateral,50.0,15.666666666666666,75.4812797688764,47.04931547851436
iDE,ide,International NGO,50.0,0.0,62.673611111111114,37.557870370370374
IDEO.org,ideo_org,International NGO,0.0,0.0,55.55555555555556,18.51851851851852
IDH Investment Management B.V.,idh_im,Private Sector,0.0,66.66666666666667,77.08333333333333,47.916666666666664
IDH THE SUSTAINABLE TRADE INITIATIVE,idh-ghana,International NGO,25.0,0.0,72.36111111111111,32.4537037037037
"IDH, the Sustainable Trade Initiative",idh,International NGO,12.5,0.0,81.21390941434043,31.237969804780146
IDinsight,idinsight,International NGO,0.0,0.0,70.83333333333333,23.61111111111111
IDOM INGENIERIA,idom_mx,Private Sector,0.0,0.0,59.02777777777778,19.675925925925927
IFOAM - Organics International,ifoam,International NGO,0.0,0.0,61.37605042016807,20.458683473389357
IGD Benin,igd_benin,National NGO,0.0,0.0,0.0,0.0
IHE Delft Institute for Water Education,ihedelft,"Academic, Training and Research",12.5,83.33333333333333,80.72916666666667,58.854166666666664
Iles de Paix,idp,National NGO,25.0,66.66666666666667,86.3425925925926,59.336419753086425
ILGA Asia,ilgaasia,Regional NGO,0.0,0.0,73.19444444444444,24.39814814814815
ILGA World,ilgaworld,International NGO,0.0,0.0,0.0,0.0
IMA World Health,us-imawh,International NGO,0.0,0.0,66.25,22.083333333333332
IMC WORLDWIDE,imcw_admin,Private Sector,0.0,0.0,71.41339026988265,23.80446342329422
IMPACT Initiatives,impact_initiatives,International NGO,37.5,0.0,71.03174603174602,36.17724867724868
ImpactAssets Inc.,ia,International NGO,0.0,0.0,61.80555555555556,20.60185185185185
"Imperial College of Science, Technology and Medicine",imperial,"Academic, Training and Research",25.0,0.0,66.66666666666667,30.555555555555557
Impunity Watch,iw_admin,International NGO,25.0,0.0,68.93518518518518,31.311728395061724
Independent Medico-Legal Unit,imlu,National NGO,0.0,0.0,56.80555555555556,18.935185185185187
Index Initiative Foundation,iif,Foundation,0.0,0.0,0.0,0.0
Indigo Trust,indtrust,Foundation,0.0,0.0,0.0,0.0
Infrastructure Credit Guarantee Company Limited,infracredit,Private Sector,0.0,0.0,61.80555555555556,20.60185185185185
inHive,inhive,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Iniciativa Climatica de Mexico,icm_mx,National NGO,0.0,0.0,0.0,0.0
Initiative Sankofa d'Afrique de l'Ouest,isdao,International NGO,0.0,33.333333333333336,74.02777777777777,35.78703703703704
Innovate UK KTN,ktn,Other Public Sector,0.0,0.0,51.25,17.083333333333332
Innovations for Poverty Action,ipa_,International NGO,50.0,7.0,56.02748034618704,37.67582678206235
Innovex Uganda limited,in,Private Sector,0.0,100.0,85.41666666666667,61.805555555555564
Instiglio,instiglio,International NGO,0.0,0.0,0.0,0.0
Institut de Formation Syndical International - Internationaal Syndicaal Vormingsinstituut,ifsi_isvi,National NGO,25.0,66.66666666666667,85.31746031746032,58.99470899470899
"Institut National de l'Eau, Benin",ine_benin,"Academic, Training and Research",0.0,0.0,0.0,0.0
Institute for Clinical Effectiveness and Health Policy,iecs-2024,International NGO,0.0,0.0,0.0,0.0
Institute for Community Based Sociotherapy,ic-bs_24,International NGO,37.5,100.0,72.08333333333333,69.8611111111111
Institute for Family Health,khf_ifh,National NGO,25.0,33.333333333333336,78.47222222222223,45.601851851851855
Institute for Security Studies,issafrica,International NGO,0.0,0.0,86.11111111111111,28.703703703703706
Institute for War & Peace Reporting,iwpr,International NGO,0.0,0.0,54.007936507936506,18.002645502645503
Institute of Development Studies,ids,"Academic, Training and Research",0.0,0.0,62.43055555555556,20.810185185185187
"Institute of Psychiatry, Rawalpindi Medical University",iop-rmu,"Academic, Training and Research",0.0,0.0,61.80555555555556,20.60185185185185
Institute of Tropical Medicine,itm,Other Public Sector,25.0,66.66666666666667,85.8848667672197,59.18384447796213
Instituto BVRio,bvrio,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Integrated Water Resources Management Programme,iwrm,Government,0.0,0.0,68.05555555555556,22.685185185185187
Integrity Action,integrity_action,International NGO,0.0,0.0,45.86988304093567,15.289961013645224
Integrity Research and Consultancy Ltd,integrity,Private Sector,0.0,0.0,63.0787037037037,21.026234567901234
Inter Islamic Network for Water Resources Development and Management,inwrdam,Multilateral,0.0,0.0,0.0,0.0
Inter-American Development Bank,iadb,Multilateral,100.0,44.333333333333336,87.49817103218953,77.27716812184096
Inter-American Foundation,iaf,Government,0.0,0.0,72.26914414414414,24.089714714714713
Interact Worldwide,iww_publish,International NGO,0.0,0.0,0.0,0.0
InterAction,interaction,International NGO,0.0,0.0,0.0,0.0
interburns,interburns,International NGO,0.0,0.0,0.0,0.0
InterClimate Network,icn,International NGO,0.0,0.0,70.83333333333333,23.61111111111111
International Aids Vaccine Initiative (IAVI),iavi,International NGO,0.0,0.0,0.0,0.0
International Alert,international-alert,International NGO,25.0,0.0,55.391414141414145,26.79713804713805
International Budget Partnership,ibp,International NGO,0.0,0.0,0.0,0.0
International Bureau of Fiscal Documentation (IBFD),ibfd,"Academic, Training and Research",50.0,0.0,85.3373015873016,45.11243386243387
International Campaign Women´s Right to Safe Abortion,icwrsa,National NGO,0.0,0.0,64.93055555555556,21.64351851851852
International Center for Not-for-Profit Law,icnl_org,International NGO,62.5,0.0,82.54629629629629,48.348765432098766
International Center for Transitional Justice,ictj,International NGO,0.0,0.0,74.37461095549331,24.791536985164438
International Centre for Antimicrobial Resistance Solutions,icars,"Academic, Training and Research",0.0,0.0,80.55555555555556,26.85185185185185
"International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b)",icddrb,"Academic, Training and Research",0.0,0.0,65.27777777777777,21.759259259259256
International Centre for Migration Policy Development,icmpd,Multilateral,0.0,0.0,55.12152777777778,18.37384259259259
International Centre of Insect Physiology and Ecology (icipe),icipe,"Academic, Training and Research",0.0,0.0,0.0,0.0
International Climate Initiative / BMU - IKI Secretariat,bmu_iki,Government,62.5,0.0,76.14270702127762,46.2142356737592
International Commission on Missing Persons,icmp,Other Public Sector,0.0,0.0,66.31944444444444,22.10648148148148
International Committee of the Red Cross (ICRC),icrc,Multilateral,87.5,0.0,74.18971755368815,53.896572517896054
International Council of Voluntary Agencies,icva,International NGO,0.0,0.0,0.0,0.0
International Crisis Group,crisisgroup,International NGO,0.0,22.0,63.81944444444444,28.60648148148148
International Development Law Organization (IDLO),idlo,Multilateral,100.0,0.0,72.5464046371858,57.51546821239526
INTERNATIONAL DISABILITY ALLIANCE,ida,International NGO,0.0,0.0,62.083333333333336,20.694444444444446
International Federation of Accountants,ifac,International NGO,0.0,0.0,57.0,19.0
International Federation of the Red Cross and Red Crescent (IFRC),ifrcrcs,International NGO,12.5,0.0,0.0,4.166666666666667
International Fertilizer Development Center,ifdc-us,International NGO,37.5,0.0,80.0082671957672,39.16942239858907
International Finance Corporation,ifcwbg,Multilateral,100.0,0.0,82.61935654891457,60.87311884963819
International Food Policy Research Institute,ifpri,International NGO,0.0,0.0,59.583333333333336,19.86111111111111
International Foundation for Electoral Systems,ifes,International NGO,25.0,0.0,64.09722222222221,29.699074074074073
International Fund for Agricultural Development (IFAD),ifad,Multilateral,75.0,0.0,85.72937511699584,53.57645837233195
International IDEA,idea,Multilateral,0.0,0.0,54.529558335452826,18.17651944515094
International Indigenous Women Forum,fimi_iiwf_2019,Foundation,12.5,16.666666666666668,72.61111111111111,33.92592592592593
International Initiative for Impact Evaluation,3ie,International NGO,12.5,0.0,71.52777777777777,28.009259259259256
International Institute for Environment and Development,iied,"Academic, Training and Research",25.0,86.66666666666667,77.49158249158249,63.05274971941639
International Labour Organization (ILO),ilo,Multilateral,100.0,21.333333333333332,74.10184489708743,65.14505941014026
International Media Support,ims,International NGO,62.5,16.666666666666668,66.5,48.555555555555564
International Medical Corps UK,imc_uk,International NGO,12.5,0.0,66.2037037037037,26.234567901234566
International Monetary Fund,imf,Multilateral,0.0,0.0,65.99049707602339,21.996832358674464
International Nepal Fellowship Nepal,infnepal,National NGO,25.0,0.0,71.52777777777777,32.175925925925924
International Network for Advancing Science and Policy,inasp,International NGO,0.0,0.0,0.0,0.0
International Network for Bamboo and Rattan (INBAR),inbar,Multilateral,0.0,0.0,52.88119288119288,17.62706429373096
International Network of People who Use Drugs (INPUD),inpud_admin,International NGO,0.0,0.0,81.36160714285714,27.12053571428571
International NGO Safety Orgnisation,inso,International NGO,0.0,0.0,56.80555555555555,18.935185185185183
International Organization for Migration (IOM),iom,Multilateral,100.0,96.66666666666667,91.52373391748378,96.06346686138347
International Peace Information Service,ipis,National NGO,12.5,66.66666666666667,86.11111111111111,55.09259259259259
International Planned Parenthood Federation,ippf,International NGO,87.5,19.333333333333332,72.1125730994152,59.64863547758284
International Potato Center,cip,Multilateral,0.0,0.0,0.0,0.0
International Primary Care Respiratory Group,ipcrg,"Academic, Training and Research",0.0,0.0,0.0,0.0
International Procurement Agency,ipa,Private Sector,0.0,0.0,66.5625,22.1875
International Rescue Committee UK,irc_uk,International NGO,75.0,44.0,75.21064229957929,64.73688076652643
International Service,unais,International NGO,0.0,0.0,67.36111111111111,22.453703703703706
International Trade Centre (ITC),itc,International NGO,37.5,92.0,73.5779132791328,67.69263775971093
International Treatment Preparedness Coalition (ITPC),itpc,International NGO,0.0,0.0,0.0,0.0
International Union for Conservation of Nature and Natural Resources,iucn,Other Public Sector,0.0,0.0,86.11111111111111,28.703703703703706
International Women's Development Agency,iwda,International NGO,0.0,0.0,0.0,0.0
International Women's Rights Action Watch Asia Pacific,iwrawasiapacific,International NGO,0.0,0.0,69.93055555555556,23.310185185185187
International Youth Alliance for Family Planning,iyafp,International NGO,0.0,0.0,0.0,0.0
Internews Europe,ieu,International NGO,0.0,0.0,76.89814814814815,25.63271604938272
Interpeace,interpeace,International NGO,50.0,0.0,68.01539593659159,39.338465312197194
INTERSOS Onlus,intersos_main,International NGO,0.0,0.0,73.61111111111111,24.537037037037038
INTRAC,intrac,International NGO,0.0,0.0,0.0,0.0
IntraHealth International,intrahealth,International NGO,0.0,0.0,0.0,0.0
InvestInternational,investinternational,Private Sector,37.5,71.33333333333333,82.21294768849117,63.682093673941495
IOD PARC,iodparc,Private Sector,37.5,0.0,69.0873015873016,35.52910052910053
iPartner India,ip-india,International NGO,0.0,0.0,0.0,0.0
Ipas,ipas,International NGO,37.5,11.0,71.35416666666667,39.95138888888889
Iraq Foundation,iraq_foundation,International NGO,0.0,0.0,58.49867724867725,19.499559082892414
IRC,irc,International NGO,75.0,0.0,78.33333333333333,51.11111111111111
Ireland - Department of Foreign Affairs,irishaid,Government,12.5,0.0,76.55862679288104,29.686208930960348
IREX (International Research and Exchange Board),irex,International NGO,0.0,0.0,66.36904761904762,22.123015873015873
"Iringa Development of Youth, Disabled and Children Care",idydc,National NGO,0.0,0.0,0.0,0.0
Irise International,irise_int,International NGO,0.0,0.0,0.0,0.0
Irrawaddy Policy Exchange,ipe,"Academic, Training and Research",0.0,0.0,65.27777777777777,21.759259259259256
ISEAL,iseal,International NGO,12.5,0.0,68.05555555555556,26.85185185185185
Islamic Development Bank,isdb,Multilateral,50.0,0.0,77.28846286046594,42.429487620155314
Islamic Relief Worldwide,irw,International NGO,75.0,0.0,78.93518518518519,51.31172839506173
IT for Change,itforchange,"Academic, Training and Research",0.0,0.0,83.33333333333333,27.777777777777775
Itad,itad,Private Sector,0.0,0.0,62.84722222222223,20.949074074074076
ITECO - Centre de formation pour le développement,iteco,National NGO,37.5,66.66666666666667,83.33333333333333,62.5
IUCN Nederlands Comité,iucn_nl,International NGO,25.0,33.333333333333336,87.08333333333333,48.47222222222222
Japan International Cooperation Agency (JICA),jica,Government,87.5,8.333333333333334,69.38158524904216,55.0716395274585
Jeevika Trust,jeevika_trust,International NGO,0.0,0.0,0.0,0.0
Jinja district union of persons with disabilities,jidu2021,Regional NGO,0.0,0.0,54.02777777777778,18.00925925925926
Johns Hopkins University,gi-jhu,"Academic, Training and Research",0.0,0.0,0.0,0.0
Join For Water,protos,National NGO,25.0,60.0,86.002886002886,57.000962000962
Jordan Open Source Association,josa,National NGO,0.0,0.0,0.0,0.0
Jordan River Foundation,jrf,National NGO,0.0,0.0,61.80555555555556,20.60185185185185
Joshua Orphan and Community Care,jocc_uk,International NGO,0.0,0.0,71.38888888888889,23.796296296296294
JoWomenomics,jowomenomics,National NGO,0.0,0.0,87.96296296296296,29.320987654320987
Just Associates,jass,International NGO,75.0,33.333333333333336,84.98677248677248,64.44003527336861
Justice & Peace Netherlands,jp-nl,International NGO,0.0,0.0,0.0,0.0
Justice For All Prison Fellowship Ethiopia,jfa-pfe,National NGO,0.0,0.0,69.67592592592592,23.225308641975307
Kadaster International,kad,Government,0.0,0.0,41.31944444444444,13.773148148148147
Karuna Mission Social Solidarity - KMSS,kmss,National NGO,0.0,0.0,0.0,0.0
Karuna Trust,karuna,International NGO,0.0,0.0,77.08333333333333,25.694444444444443
Kathmandu Medical College Public Limited,kmc,"Academic, Training and Research",0.0,0.0,0.0,0.0
Keele University,keele-university,"Academic, Training and Research",0.0,0.0,61.111111111111114,20.37037037037037
Kemitraan Bagi Pembaruan Tata Pemerintahan,kemitraan,National NGO,0.0,0.0,0.0,0.0
Kenya Community Development Foundation,kcdf,Foundation,12.5,0.0,88.88888888888889,33.7962962962963
Kenya Private Sector Alliance,kepsa,Private Sector,0.0,0.0,76.38888888888889,25.462962962962962
Kepa ry,kepa,National NGO,0.0,0.0,0.0,0.0
Kerk in Actie,kerk_in_actie,International NGO,0.0,0.0,80.55555555555556,26.85185185185185
Kesho Kenya,kesho_kenya,National NGO,0.0,0.0,0.0,0.0
kidasha,kidasha,International NGO,0.0,0.0,68.61111111111111,22.87037037037037
King Hussein Foundation,khf,National NGO,0.0,0.0,86.11111111111111,28.703703703703706
King Salman Humanitarian Aid and Relief Centre,ksrelief291,Government,100.0,16.0,74.88046277911123,63.62682092637041
King's College London,kingscollegelondon,"Academic, Training and Research",37.5,33.333333333333336,67.29166666666667,46.041666666666664
Kisumu Medical and Education Trust,kmet,National NGO,0.0,0.0,0.0,0.0
KITUO CHA SHERIA,kituo,National NGO,0.0,0.0,57.15277777777778,19.050925925925927
KIYO,kiyo,International NGO,25.0,66.66666666666667,85.87962962962963,59.1820987654321
Koepel van de Vlaamse Noord-Zuidbeweging 11.11.11 VZW,111111_publisher,National NGO,25.0,66.66666666666667,87.92211328976035,59.862926652142335
Koninklijk Nederlands Meteorologisch Instituut,knmi,Government,0.0,0.0,0.0,0.0
KPMG Advisory Limited (Tanzania),kpmgea,Private Sector,0.0,0.0,0.0,0.0
KPMG LLP,kpmgllp,Private Sector,0.0,0.0,45.55555555555556,15.185185185185185
KwaAfrica,kwaafrica,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Kwame Nkrumah University of Science and Technology,knust,"Academic, Training and Research",0.0,0.0,0.0,0.0
Kyiv School of Economics and Management,kse,"Academic, Training and Research",0.0,0.0,0.0,0.0
LAMB Health Care Foundation,lhcf,National NGO,0.0,0.0,68.61111111111111,22.87037037037037
Land Equity International,lei,Private Sector,0.0,0.0,54.02777777777778,18.00925925925926
Landell Mills,landell-mills,Private Sector,12.5,0.0,59.39814814814815,23.96604938271605
Larive International,larive,Private Sector,0.0,9.333333333333334,65.66666666666667,25.0
Laterite B.V.,laterite_bv,Private Sector,0.0,0.0,0.0,0.0
Laïcité et Humanisme en Afrique Centrale (LHAC),lhac,National NGO,25.0,66.66666666666667,83.33333333333333,58.333333333333336
Le Monde selon les femmes asbl,mondefemmes,National NGO,25.0,66.66666666666667,85.41666666666667,59.02777777777778
LEAD International,lead_international,International NGO,0.0,0.0,0.0,0.0
Leaders International,lifed_admin,International NGO,12.5,0.0,84.58333333333333,32.36111111111111
Leaders of Tomorrow,sqf,Private Sector,0.0,0.0,77.63888888888889,25.87962962962963
Learning for Life,learningforlife,International NGO,0.0,0.0,0.0,0.0
Legal Action Worldwide,law,International NGO,0.0,0.0,0.0,0.0
Lemann Foundation,lemann,Foundation,0.0,0.0,0.0,0.0
Leonard Cheshire Disability,lcd_admin,International NGO,0.0,0.0,66.31944444444444,22.10648148148148
Lepra,lepra,International NGO,0.0,0.0,0.0,0.0
Liga Internacional de Mujeres por la Paz y la Libertad - Limpal Colombia,limpal-colombia,National NGO,0.0,33.333333333333336,85.41666666666667,39.583333333333336
Light Castle Partners,lcp,Private Sector,0.0,0.0,0.0,0.0
Light For The World Belgium,lftw-be,National NGO,25.0,66.66666666666667,88.68055555555556,60.11574074074074
Light for the World International,lftw-int,International NGO,0.0,0.0,0.0,0.0
Link Community Development Scotland,lcds,International NGO,0.0,0.0,74.30555555555556,24.76851851851852
Linking Pin Africa Ltd,lpa,Private Sector,0.0,0.0,0.0,0.0
"Lithuania, Ministry of Foreign Affairs",lithuania_mfa,Government,0.0,0.0,0.0,0.0
Lively Minds,livelyminds,International NGO,0.0,0.0,0.0,0.0
Liverpool School of Tropical Medicine,lstm,"Academic, Training and Research",25.0,11.0,71.5873015873016,35.86243386243387
Living Earth Foundation,livingearth12,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
living peace institute,lpi,National NGO,0.0,0.0,0.0,0.0
LIWA programme trust,liwa-admin,"Academic, Training and Research",0.0,0.0,0.0,0.0
Local Development and Small Projects Support,ldsps,National NGO,0.0,0.0,0.0,0.0
London Business School,lbs,"Academic, Training and Research",0.0,0.0,0.0,0.0
London School of Economics and Political Science,lse,"Academic, Training and Research",37.5,16.666666666666668,66.52777777777777,40.23148148148148
London School of Hygiene and Tropical Medicine,lshtm,"Academic, Training and Research",50.0,29.0,59.8313492063492,46.277116402116405
Loughborough University,lboro,"Academic, Training and Research",0.0,0.0,67.4537037037037,22.484567901234566
LTS International Limited,lts,Private Sector,0.0,13.333333333333334,68.63095238095238,27.32142857142857
Luminate Foundation Inc.,luminate,Foundation,0.0,0.0,77.08333333333333,25.694444444444443
LVCT Health,lvct,National NGO,0.0,0.0,0.0,0.0
M&C Saatchi,mcs_new,Private Sector,0.0,0.0,0.0,0.0
Maastricht School of Management,msm-ipd,Foundation,0.0,0.0,0.0,0.0
MADE in Europe,mie-1134415,International NGO,0.0,0.0,70.13888888888889,23.37962962962963
MAG,mag,International NGO,62.5,0.0,69.94160353535352,44.147201178451176
Magariro,magariro,National NGO,0.0,0.0,0.0,0.0
"Mahila Sarvangeen Utkarsh Mandal, Pune, India",masumpune_87,National NGO,37.5,100.0,71.52777777777777,69.67592592592592
Mainline,mainline,Foundation,0.0,0.0,0.0,0.0
Makerere University,maksph,"Academic, Training and Research",12.5,0.0,85.41666666666667,32.63888888888889
Malaria Consortium,malariaconsortium,International NGO,37.5,0.0,0.0,12.5
Mama Cash,mamac,Foundation,12.5,33.333333333333336,83.5309829059829,43.12143874643874
MAMTA - Health Institute for Mother and Child,mamta_himc,National NGO,0.0,0.0,62.361111111111114,20.787037037037038
Mango Tree Property Management LTD,mangotree,Private Sector,0.0,0.0,0.0,0.0
MannionDaniels,manniondaniels,Private Sector,0.0,0.0,64.09420289855072,21.364734299516908
MapAction,mapaction,International NGO,0.0,0.0,65.0,21.666666666666668
marysmeals,marysmeals,International NGO,37.5,0.0,0.0,12.5
Mastercard Foundation,mastercard-foundation,Foundation,0.0,0.0,0.0,0.0
Max Foundation,max-foundation,Foundation,12.5,13.333333333333334,81.59722222222223,35.81018518518519
Maxwell Stamp PLC,mstamp,Private Sector,0.0,0.0,57.82407407407407,19.27469135802469
McKinsey & Company,mck,Private Sector,0.0,0.0,57.280092592592595,19.093364197530864
McKinsey Development Partners,mdp,Private Sector,0.0,0.0,54.02777777777778,18.00925925925926
MDF Global,mdf,Foundation,25.0,0.0,0.0,8.333333333333334
MedAccess Guarantee Limited,medaccess,Private Sector,0.0,0.0,51.80555555555556,17.26851851851852
Medair,medair,International NGO,0.0,0.0,60.27777777777778,20.09259259259259
Medecins du Monde Belgique - Dokters van de Wereld Belgïe,medecins,National NGO,25.0,35.333333333333336,89.18300653594771,49.83877995642701
Medecins du Monde France,mdm-fr,International NGO,0.0,0.0,51.25,17.083333333333332
Media Development Investment Fund,mdif,International NGO,0.0,0.0,0.0,0.0
Media Foundation for West Africa,mfwa,Regional NGO,0.0,0.0,88.88888888888889,29.62962962962963
"Medical Research Centre (MRC), Sierra Leone",mrc-sierra-leone,National NGO,0.0,0.0,0.0,0.0
MedicineAfrica Ltd.,medafrica,"Academic, Training and Research",0.0,0.0,0.0,0.0
Memisa,memisa,"Academic, Training and Research",25.0,66.66666666666667,85.87962962962963,59.1820987654321
Meningitis Research Foundation,mrf,International NGO,0.0,0.0,0.0,0.0
Mensen met een Missie,mm1,National NGO,12.5,33.333333333333336,81.52777777777777,42.4537037037037
Mercy Corps Europe,mce,International NGO,87.5,4.666666666666667,72.14484126984128,54.77050264550265
Mercy Corps Global,mcg,International NGO,0.0,0.0,0.0,0.0
Mercy Corps Netherlands,mcn,International NGO,62.5,0.0,78.125,46.875
Mercy Ships UK Limited,msuk,International NGO,0.0,0.0,0.0,0.0
Mercy-USA for Aid and Development,mercy-usa,International NGO,0.0,0.0,76.38888888888889,25.462962962962962
MICAIA,mic-uk,International NGO,0.0,0.0,49.375,16.458333333333332
Micaia Foundation,micfound,National NGO,12.5,16.666666666666668,72.56944444444444,33.91203703703704
Micro Insurance Academy,mia_india,"Academic, Training and Research",0.0,0.0,0.0,0.0
MicroLoan Foundation,mlf,International NGO,0.0,0.0,0.0,0.0
Miel Maya Honing asbl,mmha,National NGO,25.0,44.0,84.72222222222223,51.24074074074074
Mifumi UK,mifumi_uk,International NGO,0.0,0.0,73.61111111111111,24.537037037037038
Milieudefensie,foenl,National NGO,12.5,33.333333333333336,79.32422969187675,41.71918767507003
Millennium Challenge Corporation,millenniumchallenge,Government,100.0,0.0,80.99619047619048,60.33206349206349
